Feedback id,Feedback 1,Feedback 2,URL
3371025,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/10047
3370767,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6824/shopee-fulfilment-policy
3370637,I didn't find any useful information.|The lessons were too difficult.,"{""description"":""This is way too complicated and so much work for the sellers... please simplify.""}",https://seller.shopee.sg/edu/article/22213
3370601,,"{""description"":""""}",https://seller.shopee.sg/edu/article/22278
3370479,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6823
3369604,I didn't find any useful information.,"{""description"":""pls remove JNT from my shop! thank you ""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3366719,I didn't find any useful information.,"{""description"":""And CS keep giving me same excuse for the deletion. I appeal and appeal, give reply me with stanrdard message. I am a  member and buy SGD from NP.\n""}",https://seller.shopee.sg/edu/article/17220
3365550,I didn't find any useful information.,"{""description"":""I need to find the link on PC since im a Malaysia seller and having Shopee SG on my phone is legally not possible""}",https://seller.shopee.sg/edu/article/14467
3364671,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20255/create-promotion
3364670,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20256/view-manage-created-promotions
3364668,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20813
3364666,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21819/Platform-wide-Free-Shipping-Vouchers
3364664,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3364424,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/16478/seller-fees-calculation
3364361,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7081
3363949,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3363702,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3363654,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18734/flash-deals-campaigns?utm_medium=notification&utm_source=appar&__dsrn__=1
3363461,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689?utm_medium=notification&utm_source=appar&__dsrn__=1
3363228,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486?utm_medium=notification&utm_source=appar&__dsrn__=1
3362424,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3362152,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6820
3361976,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20671
3361829,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16477/shopee-selling-fees
3361661,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/22213?utm_medium=notification&utm_source=appar&__dsrn__=1
3361505,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2489/shopee-seller-chat
3361215,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18997/shop-information
3361214,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15436/shop-name-logo-faq
3361213,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15435/shop-name-vs-username
3361212,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15434/change-shop-logo
3361211,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14260/about-shopee-seller-centre
3361210,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7176
3361209,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6923
3361208,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6912
3361207,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6908
3361202,,"{""description"":""""}",https://seller.shopee.sg/edu/article/5869
3361201,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14165/how-to-start-selling-on-Shopee
3360951,I didn't find any useful information.,"{""description"":""We do not want ndd. We filled a form to opt out. Do not toggle on for us again! We do not want ndd. ""}",https://seller.shopee.sg/edu/article/19689
3360540,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486
3360208,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20787
3359727,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486?utm_medium=notification&utm_source=apppn&__source__=push_notification&__dsrn__=1
3359716,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486?utm_medium=notification&utm_source=webar
3359714,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486?utm_medium=notification&utm_source=webar
3359705,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486?utm_medium=notification&utm_source=apppn&__source__=push_notification
3359698,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486?utm_medium=notification&utm_source=apppn&__source__=push_notification
3359498,,"{""description"":""Tightening DTS excessively will hurt us sellers (especially those with large volumes). ""}",https://seller.shopee.sg/edu/article/21795
3359419,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7039
3359221,I didn't find any useful information.,"{""description"":""Shopee policy needs to be improved. Naturally Plus repeatedly told me they dont provide LOA. and your platform showed biased treatment to other seller""}",https://seller.shopee.sg/edu/article/17220
3359165,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3358843,I didn't find any useful information.,"{""description"":""Bullshit policy to please and side with customer, treat your sellers like your business partners, not your working slaves.""}",https://seller.shopee.sg/edu/article/22213
3358339,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16
3357771,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21808
3357540,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486
3356975,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17318/product-images-3-4-ratio
3356660,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16664/dispute-process-overview
3356073,I didn't find any useful information.,"{""description"":""The information is not updated. My account can no longer set minimum purchase quantity.\n""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3355943,,"{""description"":""""}",https://seller.shopee.sg/edu/article/52/bundle-deal
3352265,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20073/Starter-Kit-for-New-Sellers?utm_medium=notification&utm_source=appar
3351211,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/17649/shopee-seller-chat-faq
3349579,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6823
3349165,I didn't find any useful information.,"{""description"":""customer want to self pickup from our shop""}",https://seller.shopee.sg/edu/article/7039
3348697,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689?utm_medium=notification&utm_source=webar
3348208,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6823?utm_medium=notification&utm_source=appar&__dsrn__=1
3348128,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14216/how-to-sell-from-overseas-
3347114,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/711/Adding-your-bank-account-for-withdrawal-
3346993,,"{""description"":""Lousy policy without consideration for seller issues""}",https://seller.shopee.sg/edu/article/6823
3346765,I didn't find any useful information.,"{""description"":""after customer make payment, the system will immediately send out message saying that \""Thank you for your purchase, we will ship it as soon as possibl""}",https://seller.shopee.sg/edu/article/15780/automatic-replies-shopee-seller-chat
3346680,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6823
3346636,I didn't find any useful information.,"{""description"":""The information did not tell us on how we can select our preferred 3PL partners.""}",https://seller.shopee.sg/edu/article/71/about-shopee-supported-logistics?utm_medium=notification&utm_source=webar
3346493,I didn't find any useful information.,"{""description"":""Useless implementation. Its going to create more unnecessary issues for logistics. The person who pushed this implementation should reconsider his job""}",https://seller.shopee.sg/edu/article/22213
3345810,,"{""description"":""What if, for example, a buyer places an order on Mon (16 Sep 23:59) and Unpaid. Buyer pay the order on Tue (17 Sep 03:59)?""}",https://seller.shopee.sg/edu/article/6823?utm_medium=notification&utm_source=webar
3345477,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3344988,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20072/Affiliate-Marketing-Solution-Commission-Rule
3342726,The lessons were too difficult.|I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/257
3341322,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3340761,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/15140/brand-ip-portal
3340542,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3338422,,"{""description"":""Why make seller's life so difficult\n""}",https://seller.shopee.sg/edu/article/6823
3338316,I didn't find any useful information.,"{""description"":""Saturday DTS should not be a working day""}",https://seller.shopee.sg/edu/article/6823
3338298,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/21808
3338138,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/21819/Platform-wide-Free-Shipping-Vouchers
3337915,,"{""description"":""Policy unfair to sellers. ""}",https://seller.shopee.sg/edu/article/22213?utm_medium=notification&utm_source=appar
3337890,,"{""description"":""Shopee makes business tough for sellers. High platform and shipment fees, and now a tight shipment deadline. Sellers are migrating to other platforms""}",https://seller.shopee.sg/edu/article/6823?utm_medium=notification&utm_source=appar
3337496,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12637
3337388,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3337365,I didn't find any useful information.,"{""description"":""How can uparcel seller get fast hand over rate when order placed before 2pm must be scanned in 2359 on the same day as uparcel can't do that ""}",https://seller.shopee.sg/edu/article/20218/Fast-Handover-Rate
3337089,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/22213
3337070,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/15549
3337063,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/22213
3337016,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6823?utm_medium=notification&utm_source=webar
3336862,,"{""description"":""So many rules against the sellers, it seems Shopee does not want any more sellers?""}",https://seller.shopee.sg/edu/article/22213
3336851,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/2554
3336646,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/22213?utm_medium=notification&utm_source=appar&__dsrn__=1
3336641,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/16368/image-product-description
3336392,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6823?utm_medium=notification&utm_source=apppn&__source__=push_notification&__dsrn__=1
3336344,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6823?utm_medium=notification&utm_source=appar&__dsrn__=1
3335789,,"{""description"":""""}",https://seller.shopee.sg/edu/article/22213?utm_medium=notification&utm_source=webar
3335693,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20159/Change-of-Mind-Seller-Shipping-Fee-Subsidy
3335682,,"{""description"":""""}",https://seller.shopee.sg/edu/article/22213?utm_medium=notification&utm_source=appar&__dsrn__=1
3335336,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16664/dispute-process-overview
3333907,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21795
3333033,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21808
3332895,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3332574,,"{""description"":""""}",https://seller.shopee.sg/edu/article/13975/updating-order-status
3332037,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20605/Sunday-pick-up-application-SPX
3331991,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19734/Who-will-bear-the-forward-and-return-shipping-fee-for-returned-refunded-orders
3331708,,"{""description"":""""}",https://seller.shopee.sg/edu/article/153/top-picks
3331702,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/15999/contact-shopee-customer-service
3330746,I didn't find any useful information.,"{""description"":""What about frozen products such as seafood and ice-cream?""}",https://seller.shopee.sg/edu/article/7039
3330731,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/15649/Pick-up-Service-Criteria-for-Standard-Delivery-Channel
3330030,,"{""description"":""""}",https://seller.shopee.sg/edu/article/180/access-seller-centre
3329645,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3329632,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/13107/seller-fees
3329281,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21809
3326884,I didn't find any useful information.,"{""description"":""To adjustment  the commission fee the seller lost  profit margin and these is no benefit for the seller.""}",https://seller.shopee.sg/edu/article/21808
3326608,,"{""description"":""can't find 'Category\"" button.""}",https://seller.shopee.sg/edu/article/7315/about-shop-categories
3326185,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18369/identification-card-submission-success
3326165,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20157/Weekend-Seller-Incentives
3325203,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7081
3322785,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3322232,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/21808?utm_medium=notification&utm_source=apppn&__source__=push_notification
3322187,The lessons were too difficult.,"{""description"":""I dont understands what does it means by \""Sellers will be able to offer free shipping benefits to buyers at no cost from 5 Sep 2024 onwards.\""\n""}",https://seller.shopee.sg/edu/article/21808?utm_medium=notification&utm_source=apppn&__source__=push_notification
3322148,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17220
3322129,I didn't find any useful information.,"{""description"":""better to have a function that allows seller to MASS DELETE or MASS DELIST ""}",https://seller.shopee.sg/edu/article/14005/how-to-delete-a-listing-
3321703,I didn't find any useful information.,"{""description"":""Commission Fee had increased so much that causes seller to earn less, who will bear for our packaging tools for it where things keep increasing!""}",https://seller.shopee.sg/edu/article/21808
3321546,,"{""description"":""""}",https://seller.shopee.sg/edu/article/153/top-picks
3321496,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19522
3321171,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21819/Platform-wide-Free-Shipping-Vouchers
3320761,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689?utm_medium=notification&utm_source=webar
3320675,,"{""description"":""There is no button to add image under product description""}",https://seller.shopee.sg/edu/article/16368/image-product-description
3320537,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20860?utm_medium=notification&utm_source=appar&__dsrn__=1
3320482,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486
3319335,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6441/preparation-time
3319333,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6897/shopee-seller-penalty-points-system
3319314,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15641/listing-violation-faq
3319310,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7063
3319308,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17648/combine-add-on-deal-with-other-promotions
3319307,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6834/shipping-fee-promotion
3319306,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7062/about-bundle-deal
3319305,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7025
3319301,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6959
3319296,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3319292,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7081
3319290,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7771
3319289,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8167
3319287,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20156/Saturday-as-a-regular-operating-day
3319286,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20648/Prime-Priority-Seller-Chat-
3319285,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21615
3319284,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15999/contact-shopee-customer-service
3319281,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14629
3319279,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19655
3319277,,"{""description"":""""}",https://seller.shopee.sg/edu/article/34
3319268,,"{""description"":""""}",https://seller.shopee.sg/edu/article/3425/report-infringement
3319266,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15140/brand-ip-portal
3319265,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17220
3319264,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19950
3319262,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15645/resolve-ban-listing
3319261,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15736/compare-listing-purchase-limits
3319259,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15737/appeal-listing-limit
3319258,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15778/pre-order-listings-faq
3318311,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3317867,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6824/shopee-fulfilment-policy
3317741,,"{""description"":""""}",https://seller.shopee.sg/edu/article/25/preferred-seller-programme
3317404,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/2578/Withdrawing-your-income-via-Seller-Balance-
3316766,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/1104/shipping-fee-rates-shopee-supported-logistics
3316659,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21591?utm_medium=notification&utm_source=appar&__dsrn__=1
3315861,,"{""description"":""The driver with the number 89449817 called me on Sunday at about 1847hours and told me can he skip the pick up. I told him to come over and pick up.  ""}",https://seller.shopee.sg/edu/article/20605/Sunday-pick-up-application-SPX
3315467,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3312180,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2424
3312070,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20785?utm_medium=notification&utm_source=appar&__dsrn__=1
3310828,I didn't find any useful information.,"{""description"":""not much details""}",https://seller.shopee.sg/edu/article/14216/how-to-sell-from-overseas-
3310055,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/2467/coins-cashback-programme-faq
3309796,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6823
3309756,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20785?utm_medium=notification&utm_source=appar&__dsrn__=1
3308757,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6836
3308755,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7051/managing-account-health
3308346,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17220
3308258,The lessons were too difficult.,"{""description"":""Utterly rubbish guidelines, if other 3PL can do a better job, you seriously need to reconsider how your delivery team handles items. Ridiculous.""}",https://seller.shopee.sg/edu/article/19403/order-packaging
3307936,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20785
3306434,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6824/shopee-fulfilment-policy
3306431,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7033
3306338,,"{""description"":""""}",https://seller.shopee.sg/edu/article/12637
3303741,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6827/Withdrawing-your-income
3303400,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6897/shopee-seller-penalty-points-system
3302439,I didn't find any useful information.,"{""description"":""shopee express do not come to pickup how to do""}",https://seller.shopee.sg/edu/article/43/calculate-late-shipment-rate-LSR
3302336,There were broken links.,"{""description"":""""}",https://seller.shopee.sg/edu/article/7315/about-shop-categories
3302193,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3302117,I didn't find any useful information.|Images/gifs did not load.,"{""description"":""No link to request compensation. Make more fault for seller to claim from logistics.""}",https://seller.shopee.sg/edu/article/8495/damaged-goods-policy
3301765,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16064/SPX-self-collection-channel
3301720,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6824/shopee-fulfilment-policy
3300111,,"{""description"":""""}",https://seller.shopee.sg/edu/article/168/calculate-non-fulfilment-rate-NFR
3300073,,"{""description"":""""}",https://seller.shopee.sg/edu/article/181/listing-violations-types
3300071,,"{""description"":""""}",https://seller.shopee.sg/edu/article/16
3299839,,"{""description"":""""}",https://seller.shopee.sg/edu/article/8065
3298916,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15377/selling-shopee-faq
3298826,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3298680,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486
3298482,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17401/non-integrated-logistics-faq
3297027,,"{""description"":""There is no dispute option for product violation.""}",https://seller.shopee.sg/edu/article/15641/listing-violation-faq
3296884,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2454/how-long-seller-penalty-points-period
3296876,,"{""description"":""""}",https://seller.shopee.sg/edu/article/720/seller-penalty-points-tier-punishment
3296871,,"{""description"":""""}",https://seller.shopee.sg/edu/article/187/calculate-seller-penalty-points-issued
3296868,,"{""description"":""""}",https://seller.shopee.sg/edu/article/93/seller-penalty-points
3296671,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2760/Fulfilment-policy-for-use-of-non-integrated-channels
3296245,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6824/shopee-fulfilment-policy
3295769,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20159/Change-of-Mind-Seller-Shipping-Fee-Subsidy
3295446,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14168/why-sell-on-shopee
3295035,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6858/shopee-listing-violation-policy
3294052,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/168/calculate-non-fulfilment-rate-NFR
3293484,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3293167,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15438/seller-performance-faq
3292739,,"{""description"":""can't find this in the seller center""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3291799,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7039
3291698,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486
3291687,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3291612,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2610/become-preferred-seller
3291334,,"{""description"":""""}",https://seller.shopee.sg/edu/article/6824/shopee-fulfilment-policy
3291319,,"{""description"":""""}",https://seller.shopee.sg/edu/article/825/shopee-ads
3291175,I didn't find any useful information.,"{""description"":""It does not contain information on what are the criteria that need to be met in order to be qualified for MPQ option.""}",https://seller.shopee.sg/edu/article/9625/minimum-purchase-quantity
3290257,I didn't find any useful information.|The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/6806
3289584,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17155
3289557,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17223?utm_medium=notification&utm_source=apppn&__source__=push_notification
3289540,,"{""description"":""""}",https://seller.shopee.sg/edu/article/17223?utm_medium=notification&utm_source=webar
3289452,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/2470
3289424,,"{""description"":""""}",https://seller.shopee.sg/edu/article/13107/seller-fees
3289357,,"{""description"":""didn't show final settlement cash for seller""}",https://seller.shopee.sg/edu/article/2465/participate-coins-cashback-programme
3289297,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20159/Change-of-Mind-Seller-Shipping-Fee-Subsidy
3288868,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20605/Sunday-pick-up-application-SPX
3288494,,"{""description"":""""}",https://seller.shopee.sg/edu/article/1643/use-other-shipping-channels
3288244,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21795
3287957,,"{""description"":""""}",https://seller.shopee.sg/edu/article/11161
3287955,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14478
3287954,,"{""description"":""""}",https://seller.shopee.sg/edu/article/14912
3287952,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15071
3287951,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15423
3287950,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19656
3287949,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19668
3287948,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20053/Platform-Change-of-Mind-Policy-and-Forward-or-Return-Seller-Shipping-Fee-Revisions
3287947,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20647/On-time-Pickup-Failure-Rate-and-On-time-Pickup-Failure-Penalty-Points
3287946,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20859/DTS-Update-NDD-Listing-Criteria-July-2024
3287945,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21795
3287899,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/21795
3287553,,"{""description"":""""}",https://seller.shopee.sg/edu/article/18126/shopee-adxpress
3287504,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21894/maintaining-high-chat-satisfaction
3287413,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21486
3287213,,"{""description"":""""}",https://seller.shopee.sg/edu/article/15436/shop-name-logo-faq
3287204,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21808?utm_medium=notification&utm_source=webar
3287067,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3287050,,"{""description"":""DTS too short""}",https://seller.shopee.sg/edu/article/21795?utm_medium=notification&utm_source=apppn&__source__=push_notification&__dsrn__=1
3287041,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21808?utm_medium=notification&utm_source=webar
3287038,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21795?utm_medium=notification&utm_source=apppn&__source__=push_notification
3287036,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21808?utm_medium=notification&utm_source=webar
3287026,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21795?utm_medium=notification&utm_source=webar
3287024,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20216
3286998,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21808
3285491,,"{""description"":""Will be good to give an example\n""}",https://seller.shopee.sg/edu/article/16477/shopee-selling-fees
3283293,,"{""description"":""""}",https://seller.shopee.sg/edu/article/71/about-shopee-supported-logistics?utm_medium=notification&utm_source=webar
3282686,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20056/2024-Campaign-Nominations?utm_medium=notification&utm_source=webar
3282665,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/20648/Prime-Priority-Seller-Chat-
3282617,,"{""description"":""""}",https://seller.shopee.sg/edu/article/21111/Weekend-Seller-Incentives-
3282436,I didn't find any useful information.,"{""description"":""""}",https://seller.shopee.sg/edu/article/10047
3281685,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20156/Saturday-as-a-regular-operating-day
3281684,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3281384,,"{""description"":""""}",https://seller.shopee.sg/edu/article/2503/labelling-the-air-waybill
3281368,,"{""description"":""""}",https://seller.shopee.sg/edu/article/9326
3281341,,"{""description"":""""}",https://seller.shopee.sg/edu/article/10831
3279838,,"{""description"":""""}",https://seller.shopee.sg/edu/article/7033
3279704,,"{""description"":""""}",https://seller.shopee.sg/edu/article/19689
3279340,The lessons were too difficult.,"{""description"":""""}",https://seller.shopee.sg/edu/article/168/calculate-non-fulfilment-rate-NFR
3279062,I didn't find any useful information.,"{""description"":""I dont have the \""Add Images\"" option on my Product Description Tab""}",https://seller.shopee.sg/edu/article/16368/image-product-description
3278627,,"{""description"":""""}",https://seller.shopee.sg/edu/article/20671
